id,affected_id,category,summary,disposition,confidence,status
e29bb9f1-94f5-507a-8610-b23431aea689,5d52d2c3-518e-5fb4-9993-fc3cb99829f2,source_typo,The source says `my have a value`.,applied_in_isolated_b010_candidate,high,active
e2eab8f6-42dd-544f-9d15-669db1159b39,ca0df825-ca52-52be-a3e6-0c3090edaa4c,copyedit_compound_modifier_hyphenation,B017-C008: high-confidence upstream copyedit candidate,recorded_not_applied_to_authority,high,active
e39a52ae-b9ae-5624-8673-12e42223fea5,2ffcfeef-a30d-5f61-943c-e0004b8e792c,clarity_and_idiom,B018-C001: high-confidence upstream copyedit candidate,recorded_not_applied_to_authority,high,active
e4a078c9-b583-5429-a1bd-db333a70a187,47a4fe12-f3c0-587a-b879-47adb3ee9dc9,source_grammar,The source says `independence processes`.,applied_in_isolated_b010_candidate,high,active
e53d742b-757b-50c3-85be-584d662408fb,a485ca16-e7af-5fc9-a661-2481b3a87b29,source_accessibility,Malformed phrase listed on in the total on the last line.,applied_in_terminal_b012_candidate,high,active
e5ae681e-52ca-548b-aef2-4023d49c40b1,38d29400-2764-5109-a7fd-d245c7e52b17,figure_description_accuracy,,,high,active
e7b98d80-2fb5-564a-b4b1-d039f9206668,b6a67d35-a676-579f-b64c-e42dc65864f7,tail_area_sentence_grammar,,,high,active
e81b4742-bf4f-5a78-820b-f9d94ccf404a,d06fd38f-50b4-524f-b381-cd23155187e4,,,,high,active
eb6ea6fa-3280-5b9b-bdbd-3e01489e6488,b9823605-b359-533a-9cb9-84628fa32225,latex_grouping,,,high,active
eb8e1abd-74f3-56c4-945d-9aef7e62edfa,7f6efe22-ac57-53a1-bb09-e6e9d1e12742,drug_name_spelling_and_grammar,,,high,active
ec2dcc34-872d-5f6f-90a8-0ed266899557,da257b3a-e08f-562f-9796-9aac8b096719,percentage_point_estimand,,,high,active
eddef74a-fd56-5ab3-9caf-5aeb542355d0,02e58b9c-5cda-534d-abab-30ab5d6b553e,,,,high,active
ef505614-5cf8-58d3-9e54-29ed99c6d8a3,8c17e7f7-9433-5397-8c68-2d980f9a0f73,grammar,,,high,active
ef75233d-3e47-5745-944f-60c17ef23689,f9059826-6e10-5027-acd8-165acd75fa93,terminology_field_usage,,,high,active
f0464435-1505-54d2-8043-71ea4ab33528,67a193b9-bacc-52c3-ba96-17f706246d41,grammatical_typo,,,high,active
f2c587b3-7d4a-5ee0-aabe-3920f266c8e7,d82f2f00-344a-5fea-a0f0-fce650e00806,publication_state_semantics,,clarified_in_backend_QA_controls_and_checkpoint; published_package_bytes_unchanged,high,active
f37d9469-6522-51a4-b13a-aa4a9263617b,be9d7454-a37d-597d-8b35-e25c50236f78,public_answer_omission,,,high,active
f3af540f-ee51-5b77-98d5-c0ea244236e4,499597dd-69ae-5d05-9d8a-7d80e7a8c46a,grammar,,,high,active
f5018e71-b22f-53b8-bbb1-5d50949b9db8,a1a0c4d5-bb5f-5f11-8467-b85b96386d98,boundary_value,,,high,active
f6901230-2c1c-5fcc-9281-75b01448e7fa,38d29400-2764-5109-a7fd-d245c7e52b17,sampling_method_semantics,,,high,active
f70f9c14-9e48-551e-a7a4-1217e1109bf5,b9713b11-3896-5f98-b45d-dbd8d50965d2,,,,high,active
f848e477-28c3-5d43-9126-d19a526736b9,631bf039-12b7-5f5f-944a-429966c4e45f,stable_label_alias,,,high,active
f9383249-1d5d-58f0-9155-86786f242ec3,9cf167d5-4320-5a32-b56f-605c6e7ff489,index_mapping,,,high,active
f97c2991-2917-5dfb-a6a0-269a0bbf7978,3413dcec-8e83-5165-b99b-ed8b369a5a32,figure_caption,,,high,active
f9fbf962-893f-5def-8700-f163e949e8aa,06b28e64-c231-50b0-b1f6-648ba4ba5102,localized_layout_adaptation,B014-LA002: default paragraph line count allowed the final word 'sebagai' to cross the page after Figure 4.5 floated,applied_in_terminal_b014_candidate,high,active
fa2623e6-f6e3-5803-ac3a-4c3611c4d00d,499597dd-69ae-5d05-9d8a-7d80e7a8c46a,percentage_point_language,,,high,active
fa4a1bb2-ed7a-5338-84bf-d655eb4106d7,b6a67d35-a676-579f-b64c-e42dc65864f7,guided_practice_number_and_answer_grammar,,,high,active
fa5afa0b-1850-5954-a0c0-9bdb8cea3457,38d29400-2764-5109-a7fd-d245c7e52b17,internal_hyperlink,,,high,active
fe707ab5-436e-5366-935b-76b962a1679a,38d29400-2764-5109-a7fd-d245c7e52b17,study_design_scope,,,high,active
